photo,row,col,gt,pred,conf,threshold,fg_frac,post_ink_frac,comps,largest_frac,tiny_removed,grid_removed,corner_removed,merged
6v28vzk9rv8c1.webp,9,1,6,6,0.8763,adaptive,0.1544,0.0831,1,0.0831,0,0,0,0
6v28vzk9rv8c1.webp,9,5,7,7,0.9982,adaptive,0.0932,0.0522,1,0.0522,0,0,0,0
6v28vzk9rv8c1.webp,9,9,1,1,0.9674,adaptive,0.1047,0.0457,1,0.0457,0,0,0,0
ocbbh9k7gdfc1.jpeg,1,1,0,0,0.9569,adaptive,0.1379,0.0,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,1,2,2,2,0.9984,adaptive,0.1836,0.0866,1,0.0866,0,0,0,0
ocbbh9k7gdfc1.jpeg,1,3,0,0,0.9569,adaptive,0.1379,0.0,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,1,4,3,3,0.9919,adaptive,0.2232,0.0853,1,0.0853,0,0,0,0
ocbbh9k7gdfc1.jpeg,1,5,0,0,0.9569,adaptive,0.0986,0.0,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,1,6,1,1,0.9891,adaptive,0.1856,0.0477,1,0.0477,0,0,0,0
ocbbh9k7gdfc1.jpeg,1,7,0,0,0.9569,adaptive,0.1359,0.0,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,1,8,0,0,0.9569,adaptive,0.0952,0.0,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,1,9,0,0,0.9569,adaptive,0.1152,0.0,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,2,1,0,0,0.9569,adaptive,0.0991,0.0,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,2,2,0,0,0.9569,adaptive,0.0565,0.0,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,2,3,0,0,0.9569,adaptive,0.0993,0.0,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,2,4,4,4,0.998,adaptive,0.1705,0.0724,1,0.0724,0,0,0,0
ocbbh9k7gdfc1.jpeg,2,5,6,6,0.9345,adaptive,0.1543,0.0973,1,0.0973,0,0,0,0
ocbbh9k7gdfc1.jpeg,2,6,0,0,0.9569,adaptive,0.1,0.0,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,2,7,0,0,0.9569,adaptive,0.0981,0.0,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,2,8,0,0,0.9569,adaptive,0.0583,0.0,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,2,9,7,7,0.9995,adaptive,0.1481,0.0615,1,0.0615,0,0,0,0
ocbbh9k7gdfc1.jpeg,3,1,4,4,0.9969,adaptive,0.2078,0.0717,1,0.0717,0,0,0,0
ocbbh9k7gdfc1.jpeg,3,2,0,0,0.9569,adaptive,0.0961,0.0,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,3,3,0,0,0.9569,adaptive,0.1374,0.0,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,3,4,0,0,0.9569,adaptive,0.1379,0.0,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,3,5,9,9,0.9947,adaptive,0.194,0.0952,1,0.0952,0,0,0,0
ocbbh9k7gdfc1.jpeg,3,6,0,0,0.9569,adaptive,0.1383,0.0,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,3,7,0,0,0.9569,adaptive,0.1379,0.0,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,3,8,5,5,0.9965,adaptive,0.1857,0.0853,1,0.0853,0,0,0,0
ocbbh9k7gdfc1.jpeg,3,9,0,0,0.9569,adaptive,0.1276,0.0,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,4,1,1,1,0.9908,adaptive,0.1862,0.0477,1,0.0477,0,0,0,0
ocbbh9k7gdfc1.jpeg,4,2,0,0,0.9569,adaptive,0.0981,0.0,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,4,3,0,0,0.9569,adaptive,0.1388,0.0,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,4,4,0,0,0.9569,adaptive,0.139,0.0,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,4,5,5,5,0.9943,adaptive,0.1866,0.0873,1,0.0873,0,0,0,0
ocbbh9k7gdfc1.jpeg,4,6,0,0,0.9569,adaptive,0.1399,0.0,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,4,7,0,0,0.9569,adaptive,0.1386,0.0,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,4,8,2,2,0.9991,adaptive,0.1857,0.0855,1,0.0855,0,0,0,0
ocbbh9k7gdfc1.jpeg,4,9,0,0,0.9569,adaptive,0.1279,0.0,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,5,1,0,0,0.9569,adaptive,0.0993,0.0,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,5,2,0,0,0.9569,adaptive,0.0565,0.0,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,5,3,9,9,0.9928,adaptive,0.1943,0.0957,1,0.0957,0,0,0,0
ocbbh9k7gdfc1.jpeg,5,4,1,1,0.9843,adaptive,0.1481,0.05,1,0.05,0,0,0,0
ocbbh9k7gdfc1.jpeg,5,5,0,0,0.9569,adaptive,0.0572,0.0,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,5,6,6,6,0.9247,adaptive,0.1938,0.0943,1,0.0943,0,0,0,0
ocbbh9k7gdfc1.jpeg,5,7,7,7,0.9996,adaptive,0.1576,0.0592,1,0.0592,0,0,0,0
ocbbh9k7gdfc1.jpeg,5,8,0,0,0.9569,adaptive,0.0583,0.0,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,5,9,0,0,0.9569,adaptive,0.0873,0.0,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,6,1,0,0,0.9569,adaptive,0.1265,0.0,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,6,2,4,4,0.9987,adaptive,0.1488,0.073,1,0.073,0,0,0,0
ocbbh9k7gdfc1.jpeg,6,3,0,0,0.9569,adaptive,0.1259,0.0,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,6,4,0,0,0.9569,adaptive,0.1261,0.0,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,6,5,8,8,0.9923,adaptive,0.1848,0.0991,1,0.0991,0,0,0,0
ocbbh9k7gdfc1.jpeg,6,6,0,0,0.9569,adaptive,0.127,0.0,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,6,7,0,0,0.9569,adaptive,0.1256,0.0,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,6,8,0,0,0.9569,adaptive,0.0868,0.0,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,6,9,1,1,0.9831,adaptive,0.1584,0.0439,1,0.0439,0,0,0,0
ocbbh9k7gdfc1.jpeg,7,1,0,0,0.9569,adaptive,0.1377,0.0,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,7,2,8,8,0.9959,adaptive,0.1852,0.0984,1,0.0984,0,0,0,0
ocbbh9k7gdfc1.jpeg,7,3,0,0,0.9569,adaptive,0.1379,0.0,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,7,4,0,0,0.9569,adaptive,0.1374,0.0,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,7,5,1,1,0.9788,adaptive,0.1474,0.0491,1,0.0491,0,0,0,0
ocbbh9k7gdfc1.jpeg,7,6,0,0,0.9569,adaptive,0.1395,0.0,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,7,7,0,0,0.9569,adaptive,0.1368,0.0,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,7,8,0,0,0.9569,adaptive,0.1,0.0,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,7,9,3,3,0.987,adaptive,0.2132,0.0849,1,0.0849,0,0,0,0
ocbbh9k7gdfc1.jpeg,8,1,6,6,0.9357,adaptive,0.1823,0.0954,1,0.0954,0,0,0,0
ocbbh9k7gdfc1.jpeg,8,2,0,0,0.9569,adaptive,0.0308,0.0,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,8,3,0,0,0.9569,adaptive,0.0868,0.0,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,8,4,0,0,0.9569,adaptive,0.0864,0.0,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,8,5,0,0,0.9569,adaptive,0.0443,0.0,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,8,6,0,0,0.9569,adaptive,0.0898,0.0,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,8,7,0,0,0.9569,adaptive,0.0981,0.0,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,8,8,0,0,0.9569,adaptive,0.0579,0.0,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,8,9,0,0,0.9569,adaptive,0.0868,0.0,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,9,1,0,0,0.9569,adaptive,0.1383,0.0,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,9,2,0,0,0.9569,adaptive,0.0875,0.0,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,9,3,0,0,0.9569,adaptive,0.1388,0.0,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,9,4,7,7,0.9993,adaptive,0.1967,0.0586,1,0.0586,0,0,0,0
ocbbh9k7gdfc1.jpeg,9,5,0,0,0.9569,adaptive,0.0991,0.0,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,9,6,9,9,0.998,adaptive,0.233,0.0936,1,0.0936,0,0,0,0
ocbbh9k7gdfc1.jpeg,9,7,0,0,0.9569,adaptive,0.1388,0.0,0,0.0,0,0,0,0
ocbbh9k7gdfc1.jpeg,9,8,1,1,0.9903,adaptive,0.1497,0.0488,1,0.0488,0,0,0,0
ocbbh9k7gdfc1.jpeg,9,9,0,0,0.9569,adaptive,0.1279,0.0,0,0.0,0,0,0,0
81pxeupeoyac1.webp,1,4,9,9,0.9986,adaptive,0.1711,0.0867,1,0.0867,0,0,0,0
81pxeupeoyac1.webp,1,7,6,6,0.8899,adaptive,0.1804,0.0853,1,0.0853,0,0,0,0
81pxeupeoyac1.webp,2,1,4,4,0.9984,adaptive,0.1074,0.0717,1,0.0717,0,0,0,0
81pxeupeoyac1.webp,2,2,6,6,0.9423,adaptive,0.1006,0.0868,1,0.0868,0,0,0,0
81pxeupeoyac1.webp,2,3,9,9,0.9978,adaptive,0.1425,0.0857,1,0.0857,0,0,0,0
81pxeupeoyac1.webp,2,7,8,8,0.9969,adaptive,0.1468,0.088,1,0.088,0,0,0,0
81pxeupeoyac1.webp,3,1,2,2,0.9991,adaptive,0.131,0.0715,1,0.0715,0,0,0,0
81pxeupeoyac1.webp,3,3,7,7,0.9986,adaptive,0.1363,0.0526,1,0.0526,0,0,0,0
81pxeupeoyac1.webp,3,4,6,6,0.9481,adaptive,0.1693,0.0849,1,0.0849,0,0,0,0
81pxeupeoyac1.webp,3,5,3,3,0.9972,adaptive,0.1303,0.0733,1,0.0733,0,0,0,0
81pxeupeoyac1.webp,3,7,5,5,0.9969,adaptive,0.1758,0.0806,1,0.0806,0,0,0,0
81pxeupeoyac1.webp,3,8,9,9,0.9981,adaptive,0.1431,0.0855,1,0.0855,0,0,0,0
81pxeupeoyac1.webp,3,9,4,4,0.9989,adaptive,0.1555,0.0706,1,0.0706,0,0,0,0
81pxeupeoyac1.webp,4,1,1,1,0.9577,adaptive,0.0982,0.0403,1,0.0403,0,0,0,0
81pxeupeoyac1.webp,4,3,8,8,0.9948,adaptive,0.1615,0.0858,1,0.0858,0,0,0,0
81pxeupeoyac1.webp,4,4,7,7,0.9983,adaptive,0.1341,0.0517,1,0.0517,0,0,0,0
81pxeupeoyac1.webp,4,7,3,3,0.9981,adaptive,0.1546,0.0742,1,0.0742,0,0,0,0
81pxeupeoyac1.webp,5,1,9,9,0.9981,adaptive,0.1273,0.0844,1,0.0844,0,0,0,0
81pxeupeoyac1.webp,5,6,3,3,0.998,adaptive,0.1318,0.0742,1,0.0742,0,0,0,0
81pxeupeoyac1.webp,5,9,5,5,0.9957,adaptive,0.1386,0.0805,1,0.0805,0,0,0,0
81pxeupeoyac1.webp,6,8,4,4,0.9959,adaptive,0.1291,0.0719,1,0.0719,0,0,0,0
81pxeupeoyac1.webp,7,1,6,6,0.9509,adaptive,0.127,0.0829,1,0.0829,0,0,0,0
81pxeupeoyac1.webp,7,2,9,9,0.9973,adaptive,0.1524,0.0855,1,0.0855,0,0,0,0
81pxeupeoyac1.webp,7,4,3,3,0.9981,adaptive,0.1655,0.0717,1,0.0717,0,0,0,0
81pxeupeoyac1.webp,7,5,8,8,0.9982,adaptive,0.1549,0.0855,1,0.0855,0,0,0,0
81pxeupeoyac1.webp,7,6,7,7,0.998,adaptive,0.1459,0.0524,1,0.0524,0,0,0,0
81pxeupeoyac1.webp,7,8,5,5,0.9945,adaptive,0.1502,0.0794,1,0.0794,0,0,0,0
81pxeupeoyac1.webp,7,9,1,1,0.9375,adaptive,0.0991,0.0414,1,0.0414,0,0,0,0
81pxeupeoyac1.webp,8,1,8,8,0.9936,adaptive,0.1284,0.0862,1,0.0862,0,0,0,0
81pxeupeoyac1.webp,8,3,5,5,0.9971,adaptive,0.1391,0.0819,1,0.0819,0,0,0,0
81pxeupeoyac1.webp,8,5,9,9,0.9969,adaptive,0.1146,0.0852,1,0.0852,0,0,0,0
81pxeupeoyac1.webp,8,6,2,2,0.9991,adaptive,0.1284,0.0708,1,0.0708,0,0,0,0
81pxeupeoyac1.webp,8,7,7,7,0.999,adaptive,0.121,0.0507,1,0.0507,0,0,0,0
81pxeupeoyac1.webp,9,1,7,7,0.9981,adaptive,0.1103,0.0508,1,0.0508,0,0,0,0
81pxeupeoyac1.webp,9,2,3,3,0.9964,adaptive,0.1334,0.0771,1,0.0771,0,0,0,0
81pxeupeoyac1.webp,9,4,5,5,0.9966,adaptive,0.166,0.0806,1,0.0806,0,0,0,0
81pxeupeoyac1.webp,9,6,6,6,0.923,adaptive,0.1706,0.0855,1,0.0855,0,0,0,0
g8lu2qy6uz0d1.webp,1,1,4,4,0.9979,adaptive,0.1337,0.0762,1,0.0762,0,0,0,0
g8lu2qy6uz0d1.webp,1,2,7,7,0.9994,adaptive,0.0844,0.0547,1,0.0547,0,0,0,0
g8lu2qy6uz0d1.webp,1,3,3,3,0.9967,adaptive,0.1178,0.0744,1,0.0744,0,0,0,0
g8lu2qy6uz0d1.webp,1,7,2,2,0.9975,adaptive,0.1281,0.0731,1,0.0731,0,0,0,0
g8lu2qy6uz0d1.webp,1,8,5,5,0.9941,adaptive,0.1058,0.0764,1,0.0764,0,0,0,0
g8lu2qy6uz0d1.webp,1,9,6,6,0.9734,adaptive,0.1339,0.0757,1,0.0757,0,0,0,0
g8lu2qy6uz0d1.webp,2,1,8,8,0.9954,adaptive,0.1298,0.0889,1,0.0889,0,0,0,0
g8lu2qy6uz0d1.webp,2,2,5,5,0.9963,adaptive,0.107,0.081,1,0.081,0,0,0,0
g8lu2qy6uz0d1.webp,2,3,1,1,0.9441,adaptive,0.0771,0.0493,1,0.0493,0,0,0,0
g8lu2qy6uz0d1.webp,2,4,7,7,0.9984,adaptive,0.0719,0.057,1,0.057,0,0,0,0
g8lu2qy6uz0d1.webp,2,5,2,2,0.9987,adaptive,0.0725,0.0725,1,0.0725,0,0,0,0
g8lu2qy6uz0d1.webp,2,6,6,6,0.9738,adaptive,0.1074,0.0776,1,0.0776,0,0,0,0
g8lu2qy6uz0d1.webp,2,7,3,3,0.995,adaptive,0.1214,0.0749,1,0.0749,0,0,0,0
g8lu2qy6uz0d1.webp,2,8,4,4,0.999,adaptive,0.1035,0.0758,1,0.0758,0,0,0,0
g8lu2qy6uz0d1.webp,2,9,9,9,0.9995,adaptive,0.1199,0.0778,1,0.0778,0,0,0,0
g8lu2qy6uz0d1.webp,3,2,2,2,0.9976,adaptive,0.1117,0.0758,1,0.0758,0,0,0,0
g8lu2qy6uz0d1.webp,3,4,3,3,0.9983,adaptive,0.1029,0.0737,1,0.0737,0,0,0,0
g8lu2qy6uz0d1.webp,3,5,4,4,0.9983,adaptive,0.0898,0.0749,1,0.0749,0,0,0,0
g8lu2qy6uz0d1.webp,3,6,5,5,0.997,adaptive,0.1192,0.0755,1,0.0755,0,0,0,0
g8lu2qy6uz0d1.webp,3,7,8,8,0.9951,adaptive,0.1426,0.0875,1,0.0875,0,0,0,0
g8lu2qy6uz0d1.webp,3,8,7,7,0.999,adaptive,0.097,0.0554,1,0.0554,0,0,0,0
g8lu2qy6uz0d1.webp,3,9,1,1,0.9532,adaptive,0.1047,0.0483,1,0.0483,0,0,0,0
g8lu2qy6uz0d1.webp,4,2,1,1,0.9122,adaptive,0.0837,0.0427,1,0.0427,0,0,0,0
g8lu2qy6uz0d1.webp,4,4,5,5,0.9977,adaptive,0.104,0.0748,1,0.0748,0,0,0,0
g8lu2qy6uz0d1.webp,4,7,7,7,0.9989,adaptive,0.1085,0.0528,1,0.0528,0,0,0,0
g8lu2qy6uz0d1.webp,4,9,4,4,0.9985,adaptive,0.1341,0.0775,1,0.0775,0,0,0,0
g8lu2qy6uz0d1.webp,5,2,8,8,0.9948,adaptive,0.1028,0.09,1,0.09,0,0,0,0
g8lu2qy6uz0d1.webp,5,3,5,5,0.9946,adaptive,0.1049,0.0769,1,0.0769,0,0,0,0
g8lu2qy6uz0d1.webp,5,4,4,4,0.9973,adaptive,0.0862,0.0712,1,0.0712,0,0,0,0
g8lu2qy6uz0d1.webp,5,5,7,7,0.9989,adaptive,0.0567,0.0565,1,0.0565,0,0,0,0
g8lu2qy6uz0d1.webp,5,6,9,9,0.9993,adaptive,0.1083,0.0785,1,0.0785,0,0,0,0
g8lu2qy6uz0d1.webp,5,7,1,1,0.9408,adaptive,0.0778,0.0477,1,0.0477,0,0,0,0
g8lu2qy6uz0d1.webp,5,9,2,2,0.9986,adaptive,0.1038,0.0739,1,0.0739,0,0,0,0
g8lu2qy6uz0d1.webp,6,1,7,7,0.9987,adaptive,0.1005,0.0564,1,0.0564,0,0,0,0
g8lu2qy6uz0d1.webp,6,3,4,4,0.9984,adaptive,0.1167,0.0731,1,0.0731,0,0,0,0
g8lu2qy6uz0d1.webp,6,4,1,1,0.9787,adaptive,0.0851,0.0417,1,0.0417,0,0,0,0
g8lu2qy6uz0d1.webp,6,6,2,2,0.9979,adaptive,0.1292,0.0717,1,0.0717,0,0,0,0
g8lu2qy6uz0d1.webp,6,7,5,5,0.9974,adaptive,0.1339,0.0769,1,0.0769,0,0,0,0
g8lu2qy6uz0d1.webp,6,8,9,9,0.999,adaptive,0.1217,0.0785,1,0.0785,0,0,0,0
g8lu2qy6uz0d1.webp,6,9,8,8,0.9887,adaptive,0.1484,0.0902,1,0.0902,0,0,0,0
g8lu2qy6uz0d1.webp,7,1,1,1,0.9548,adaptive,0.102,0.0468,1,0.0468,0,0,0,0
g8lu2qy6uz0d1.webp,7,2,9,9,0.999,adaptive,0.1219,0.0798,1,0.0798,0,0,0,0
g8lu2qy6uz0d1.webp,7,3,7,7,0.9984,adaptive,0.1094,0.0555,1,0.0555,0,0,0,0
g8lu2qy6uz0d1.webp,7,4,2,2,0.9989,adaptive,0.1034,0.0731,1,0.0731,0,0,0,0
g8lu2qy6uz0d1.webp,7,5,5,5,0.9975,adaptive,0.1192,0.0769,1,0.0769,0,0,0,0
g8lu2qy6uz0d1.webp,7,6,4,4,0.9973,adaptive,0.1439,0.0748,1,0.0748,0,0,0,0
g8lu2qy6uz0d1.webp,7,7,6,6,0.98,adaptive,0.1506,0.0777,1,0.0777,0,0,0,0
g8lu2qy6uz0d1.webp,7,8,8,8,0.9952,adaptive,0.1443,0.0896,1,0.0896,0,0,0,0
g8lu2qy6uz0d1.webp,7,9,3,3,0.9966,adaptive,0.1421,0.0733,1,0.0733,0,0,0,0
g8lu2qy6uz0d1.webp,8,2,4,4,0.9987,adaptive,0.0927,0.0781,1,0.0781,0,0,0,0
g8lu2qy6uz0d1.webp,8,4,6,6,0.9694,adaptive,0.0909,0.076,1,0.076,0,0,0,0
g8lu2qy6uz0d1.webp,8,6,7,7,0.9991,adaptive,0.0995,0.0561,1,0.0561,0,0,0,0
g8lu2qy6uz0d1.webp,8,7,9,9,0.9995,adaptive,0.1226,0.0789,1,0.0789,0,0,0,0
g8lu2qy6uz0d1.webp,8,8,1,1,0.9782,adaptive,0.0723,0.0434,1,0.0434,0,0,0,0
g8lu2qy6uz0d1.webp,8,9,5,5,0.9985,adaptive,0.1217,0.0785,1,0.0785,0,0,0,0
g8lu2qy6uz0d1.webp,9,1,5,5,0.9978,adaptive,0.1214,0.0751,1,0.0751,0,0,0,0
g8lu2qy6uz0d1.webp,9,7,4,4,0.998,adaptive,0.1301,0.0733,1,0.0733,0,0,0,0
g8lu2qy6uz0d1.webp,9,8,2,2,0.9977,adaptive,0.1183,0.0751,1,0.0751,0,0,0,0
g8lu2qy6uz0d1.webp,9,9,7,7,0.9991,adaptive,0.1147,0.0552,1,0.0552,0,0,0,0
xosaap03m1bc1.webp,1,2,7,7,0.749,adaptive,0.1692,0.0991,1,0.0991,0,0,0,0
xosaap03m1bc1.webp,1,7,2,2,0.7395,adaptive,0.3484,0.172,1,0.172,0,0,0,0
xosaap03m1bc1.webp,1,8,9,9,0.8353,adaptive,0.3148,0.1701,2,0.1327,0,0,0,0
xosaap03m1bc1.webp,1,9,5,5,0.7473,adaptive,0.3357,0.1722,2,0.1722,1,0,0,0
xosaap03m1bc1.webp,2,3,5,5,0.7675,adaptive,0.2935,0.1741,1,0.1741,0,0,0,0
xosaap03m1bc1.webp,2,4,9,9,0.4524,adaptive,0.2985,0.159,2,0.1334,0,0,0,0
xosaap03m1bc1.webp,2,6,3,8,0.4603,adaptive,0.2886,0.1737,1,0.1737,0,0,0,0
xosaap03m1bc1.webp,2,7,8,8,0.7939,adaptive,0.3107,0.1859,3,0.126,0,0,0,1
xosaap03m1bc1.webp,2,8,7,7,0.7119,adaptive,0.1357,0.107,1,0.107,0,0,0,0
xosaap03m1bc1.webp,3,2,9,9,0.9305,adaptive,0.299,0.1707,2,0.1321,0,0,0,0
xosaap03m1bc1.webp,3,5,5,5,0.7541,adaptive,0.2763,0.1714,1,0.1714,0,0,0,0
xosaap03m1bc1.webp,3,6,7,7,0.7072,adaptive,0.2,0.1049,1,0.1049,0,0,0,0
xosaap03m1bc1.webp,3,7,1,8,0.3833,adaptive,0.2651,0.1116,2,0.1116,1,0,0,0
xosaap03m1bc1.webp,3,9,3,8,0.768,adaptive,0.3148,0.18,2,0.18,1,0,0,0
xosaap03m1bc1.webp,4,1,5,5,0.6616,adaptive,0.3687,0.1796,1,0.1796,0,0,0,0
xosaap03m1bc1.webp,4,2,4,3,0.3864,adaptive,0.2519,0.1346,2,0.1221,0,0,0,0
xosaap03m1bc1.webp,4,4,7,7,0.6163,adaptive,0.1856,0.0987,1,0.0987,0,0,0,0
xosaap03m1bc1.webp,4,7,6,6,0.4691,adaptive,0.3157,0.1526,2,0.1281,0,0,0,0
xosaap03m1bc1.webp,5,1,8,5,0.5731,adaptive,0.2962,0.1633,3,0.1289,0,0,0,0
xosaap03m1bc1.webp,5,4,5,5,0.6992,adaptive,0.3128,0.1825,1,0.1825,0,0,0,0
xosaap03m1bc1.webp,5,9,2,2,0.8882,adaptive,0.2895,0.1746,1,0.1746,0,0,0,0
xosaap03m1bc1.webp,6,3,9,9,0.7884,adaptive,0.2976,0.1555,3,0.1305,1,0,0,0
xosaap03m1bc1.webp,6,6,6,5,0.4705,adaptive,0.2936,0.1526,4,0.1276,2,0,0,0
xosaap03m1bc1.webp,6,8,5,5,0.6985,adaptive,0.2845,0.1753,4,0.1753,3,0,0,0
xosaap03m1bc1.webp,7,3,4,3,0.3441,adaptive,0.2932,0.1352,2,0.1227,0,0,0,0
xosaap03m1bc1.webp,7,5,7,7,0.7189,adaptive,0.1355,0.1049,1,0.1049,0,0,0,0
xosaap03m1bc1.webp,8,2,8,3,0.4816,adaptive,0.2537,0.1667,3,0.1322,0,0,0,0
xosaap03m1bc1.webp,8,4,6,5,0.4706,adaptive,0.2922,0.1538,2,0.128,0,0,0,0
xosaap03m1bc1.webp,8,6,5,5,0.8058,adaptive,0.2919,0.1764,1,0.1764,0,0,0,0
xosaap03m1bc1.webp,8,7,4,3,0.4412,adaptive,0.2623,0.135,2,0.1219,0,0,0,0
xosaap03m1bc1.webp,9,1,9,9,0.8631,adaptive,0.307,0.1535,4,0.1294,2,0,0,0
xosaap03m1bc1.webp,9,3,1,8,0.2364,adaptive,0.2397,0.1109,2,0.1109,1,0,0,0
xosaap03m1bc1.webp,9,8,3,8,0.399,adaptive,0.2741,0.1732,2,0.1732,1,0,0,0
r4k4memgy6ac1.webp,1,1,9,9,0.9996,adaptive,0.1588,0.1014,1,0.1014,0,0,0,0
r4k4memgy6ac1.webp,1,2,2,2,0.9945,adaptive,0.1185,0.0884,1,0.0884,0,0,0,0
r4k4memgy6ac1.webp,1,3,1,1,0.9966,adaptive,0.1205,0.0624,1,0.0624,0,0,0,0
r4k4memgy6ac1.webp,1,4,3,3,0.9992,adaptive,0.1475,0.0795,1,0.0795,0,0,0,0
r4k4memgy6ac1.webp,1,5,8,8,0.9991,adaptive,0.1517,0.1092,1,0.1092,0,0,0,0
r4k4memgy6ac1.webp,1,6,5,5,0.9967,adaptive,0.1423,0.084,1,0.084,0,0,0,0
r4k4memgy6ac1.webp,1,7,7,7,0.9991,adaptive,0.1354,0.0686,1,0.0686,0,0,0,0
r4k4memgy6ac1.webp,1,8,6,6,0.9889,adaptive,0.1321,0.1015,1,0.1015,0,0,0,0
r4k4memgy6ac1.webp,1,9,4,4,0.9296,adaptive,0.1352,0.0773,1,0.0773,0,0,0,0
r4k4memgy6ac1.webp,2,1,8,8,0.9995,adaptive,0.1393,0.109,1,0.109,0,0,0,0
r4k4memgy6ac1.webp,2,2,5,5,0.9979,adaptive,0.0877,0.0875,1,0.0875,0,0,0,0
r4k4memgy6ac1.webp,2,3,4,4,0.9147,adaptive,0.1097,0.0794,1,0.0794,0,0,0,0
r4k4memgy6ac1.webp,2,4,7,7,0.9981,adaptive,0.1151,0.0728,1,0.0728,0,0,0,0
r4k4memgy6ac1.webp,2,5,6,6,0.9807,adaptive,0.1152,0.1017,1,0.1017,0,0,0,0
r4k4memgy6ac1.webp,2,6,1,1,0.9934,adaptive,0.0988,0.069,1,0.069,0,0,0,0
r4k4memgy6ac1.webp,2,7,2,2,0.9877,adaptive,0.1309,0.0905,1,0.0905,0,0,0,0
r4k4memgy6ac1.webp,2,8,3,3,0.9984,adaptive,0.0847,0.084,1,0.084,0,0,0,0
r4k4memgy6ac1.webp,2,9,9,9,0.9994,adaptive,0.1321,0.1022,1,0.1022,0,0,0,0
r4k4memgy6ac1.webp,3,1,6,6,0.9845,adaptive,0.1582,0.0998,1,0.0998,0,0,0,0
r4k4memgy6ac1.webp,3,2,7,7,0.9978,adaptive,0.1024,0.0721,1,0.0721,0,0,0,0
r4k4memgy6ac1.webp,3,3,3,3,0.9982,adaptive,0.1388,0.0795,1,0.0795,0,0,0,0
r4k4memgy6ac1.webp,3,4,4,4,0.8243,adaptive,0.1457,0.0782,1,0.0782,0,0,0,0
r4k4memgy6ac1.webp,3,5,9,9,0.9992,adaptive,0.1443,0.1018,1,0.1018,0,0,0,0
