photo,row,col,gt,pred,conf,threshold,fg_frac,comps,largest_frac
r4k4memgy6ac1.webp,8,6,9,9,1.0,adaptive,0.1488,2,0.1033
r4k4memgy6ac1.webp,8,8,8,8,1.0,adaptive,0.169,3,0.1109
r4k4memgy6ac1.webp,9,1,5,5,1.0,adaptive,0.1449,2,0.0884
r4k4memgy6ac1.webp,9,3,9,9,1.0,adaptive,0.1639,2,0.1031
r4k4memgy6ac1.webp,9,4,1,1,1.0,adaptive,0.124,3,0.0652
r4k4memgy6ac1.webp,9,5,7,7,0.9999,adaptive,0.118,3,0.0751
r4k4memgy6ac1.webp,9,6,8,8,1.0,adaptive,0.1433,2,0.1123
r4k4memgy6ac1.webp,9,7,4,4,1.0,adaptive,0.1389,3,0.0806
r4k4memgy6ac1.webp,9,8,2,2,0.9998,adaptive,0.1375,3,0.0925
9p3wy0w89x0d1.webp,1,1,7,7,0.9999,adaptive,0.1793,3,0.0705
9p3wy0w89x0d1.webp,1,2,4,4,1.0,adaptive,0.1614,2,0.0783
9p3wy0w89x0d1.webp,1,3,0,3,0.3771,adaptive,0.084,5,0.0062
9p3wy0w89x0d1.webp,1,4,9,9,1.0,adaptive,0.1931,5,0.1008
9p3wy0w89x0d1.webp,1,5,0,1,0.3305,adaptive,0.0822,6,0.0096
9p3wy0w89x0d1.webp,1,6,0,4,0.3222,adaptive,0.0797,3,0.0253
9p3wy0w89x0d1.webp,1,7,6,6,1.0,adaptive,0.2119,2,0.1019
9p3wy0w89x0d1.webp,1,8,0,5,0.3812,adaptive,0.1038,1,0.0468
9p3wy0w89x0d1.webp,1,9,0,1,0.4121,adaptive,0.1031,1,0.0473
9p3wy0w89x0d1.webp,2,1,0,0,0.3591,adaptive,0.0725,1,0.0142
9p3wy0w89x0d1.webp,2,2,0,0,0.9866,adaptive,0.0432,0,0.0
9p3wy0w89x0d1.webp,2,3,2,2,0.9997,adaptive,0.1304,1,0.087
9p3wy0w89x0d1.webp,2,4,6,6,1.0,adaptive,0.1614,2,0.1026
9p3wy0w89x0d1.webp,2,5,0,0,0.2951,adaptive,0.0471,1,0.0135
9p3wy0w89x0d1.webp,2,6,0,5,0.3142,adaptive,0.0441,1,0.028
9p3wy0w89x0d1.webp,2,7,0,5,0.5117,adaptive,0.0728,1,0.0569
9p3wy0w89x0d1.webp,2,8,3,3,1.0,adaptive,0.1439,2,0.079
9p3wy0w89x0d1.webp,2,9,0,4,0.5008,adaptive,0.0675,1,0.0519
9p3wy0w89x0d1.webp,3,1,0,0,0.2815,adaptive,0.0849,1,0.0133
9p3wy0w89x0d1.webp,3,2,0,0,0.9866,adaptive,0.0565,0,0.0
9p3wy0w89x0d1.webp,3,3,0,0,0.9866,adaptive,0.0588,0,0.0
9p3wy0w89x0d1.webp,3,4,2,2,0.9999,adaptive,0.1625,2,0.0891
9p3wy0w89x0d1.webp,3,5,0,0,0.6258,adaptive,0.0579,2,0.011
9p3wy0w89x0d1.webp,3,6,0,4,0.2521,adaptive,0.0579,1,0.0264
9p3wy0w89x0d1.webp,3,7,5,5,1.0,adaptive,0.1724,2,0.0849
9p3wy0w89x0d1.webp,3,8,0,4,0.4268,adaptive,0.0803,1,0.0484
9p3wy0w89x0d1.webp,3,9,0,1,0.258,adaptive,0.081,1,0.0494
9p3wy0w89x0d1.webp,4,1,0,0,0.9807,adaptive,0.0996,2,0.0142
9p3wy0w89x0d1.webp,4,2,0,0,0.9807,adaptive,0.0712,1,0.0142
9p3wy0w89x0d1.webp,4,3,0,0,0.9807,adaptive,0.0742,1,0.0142
9p3wy0w89x0d1.webp,4,4,0,0,0.9476,adaptive,0.0888,1,0.0282
9p3wy0w89x0d1.webp,4,5,0,0,0.9807,adaptive,0.0719,3,0.0142
9p3wy0w89x0d1.webp,4,6,0,4,0.3251,adaptive,0.0725,2,0.0253
9p3wy0w89x0d1.webp,4,7,0,0,0.7238,adaptive,0.1033,1,0.0702
9p3wy0w89x0d1.webp,4,8,0,4,0.3997,adaptive,0.093,2,0.0461
9p3wy0w89x0d1.webp,4,9,0,1,0.4477,adaptive,0.0932,2,0.0464
9p3wy0w89x0d1.webp,5,1,0,1,0.2619,adaptive,0.0854,2,0.0152
9p3wy0w89x0d1.webp,5,2,1,1,1.0,adaptive,0.1244,3,0.0668
9p3wy0w89x0d1.webp,5,3,5,5,1.0,adaptive,0.1439,2,0.0875
9p3wy0w89x0d1.webp,5,4,0,0,0.6324,adaptive,0.07,2,0.0142
9p3wy0w89x0d1.webp,5,5,0,0,0.9688,adaptive,0.0657,3,0.0133
9p3wy0w89x0d1.webp,5,6,4,4,1.0,adaptive,0.1366,3,0.0794
9p3wy0w89x0d1.webp,5,7,0,5,0.5117,adaptive,0.0838,2,0.0569
9p3wy0w89x0d1.webp,5,8,0,0,0.4775,adaptive,0.0794,1,0.0622
9p3wy0w89x0d1.webp,5,9,3,3,1.0,adaptive,0.1517,2,0.0813
9p3wy0w89x0d1.webp,6,1,4,4,1.0,adaptive,0.1667,2,0.0803
9p3wy0w89x0d1.webp,6,2,7,7,0.9997,adaptive,0.1304,2,0.0735
9p3wy0w89x0d1.webp,6,3,0,1,0.4406,adaptive,0.0574,1,0.0262
9p3wy0w89x0d1.webp,6,4,0,1,0.5174,adaptive,0.0716,2,0.0253
9p3wy0w89x0d1.webp,6,5,0,1,0.521,adaptive,0.0645,2,0.0287
9p3wy0w89x0d1.webp,6,6,8,8,1.0,adaptive,0.1699,2,0.11
9p3wy0w89x0d1.webp,6,7,0,5,0.5117,adaptive,0.0854,2,0.0569
9p3wy0w89x0d1.webp,6,8,0,7,0.483,adaptive,0.0774,1,0.0732
9p3wy0w89x0d1.webp,6,9,9,9,1.0,adaptive,0.1786,2,0.1003
9p3wy0w89x0d1.webp,7,1,5,5,1.0,adaptive,0.2,3,0.087
9p3wy0w89x0d1.webp,7,2,0,1,0.9931,adaptive,0.0852,1,0.0569
9p3wy0w89x0d1.webp,7,3,0,1,0.9931,adaptive,0.0886,1,0.0569
9p3wy0w89x0d1.webp,7,4,0,1,0.9944,adaptive,0.1028,2,0.0572
9p3wy0w89x0d1.webp,7,5,0,1,0.9931,adaptive,0.0902,4,0.0569
9p3wy0w89x0d1.webp,7,6,0,1,0.9931,adaptive,0.0863,2,0.0569
9p3wy0w89x0d1.webp,7,7,0,0,0.5579,adaptive,0.1175,1,0.1102
9p3wy0w89x0d1.webp,7,8,0,1,0.9931,adaptive,0.1012,2,0.0569
9p3wy0w89x0d1.webp,7,9,0,1,0.9931,adaptive,0.1001,2,0.0569
9p3wy0w89x0d1.webp,8,1,0,0,0.8504,adaptive,0.0985,1,0.0523
9p3wy0w89x0d1.webp,8,2,0,1,0.9532,adaptive,0.0702,2,0.0409
9p3wy0w89x0d1.webp,8,3,0,1,0.9641,adaptive,0.0705,1,0.039
9p3wy0w89x0d1.webp,8,4,0,1,0.9709,adaptive,0.0847,2,0.0381
9p3wy0w89x0d1.webp,8,5,0,1,0.9595,adaptive,0.0817,2,0.0418
9p3wy0w89x0d1.webp,8,6,0,0,0.7389,adaptive,0.0753,1,0.0684
9p3wy0w89x0d1.webp,8,7,0,5,0.5117,adaptive,0.0983,2,0.0569
9p3wy0w89x0d1.webp,8,8,4,0,0.4816,adaptive,0.1685,2,0.0849
9p3wy0w89x0d1.webp,8,9,8,8,1.0,adaptive,0.1954,2,0.1097
9p3wy0w89x0d1.webp,9,1,0,0,0.8754,adaptive,0.0989,1,0.053
9p3wy0w89x0d1.webp,9,2,6,6,1.0,adaptive,0.1736,2,0.1026
9p3wy0w89x0d1.webp,9,3,9,9,1.0,adaptive,0.1717,2,0.101
9p3wy0w89x0d1.webp,9,4,0,1,0.975,adaptive,0.0852,2,0.0383
9p3wy0w89x0d1.webp,9,5,3,3,1.0,adaptive,0.154,4,0.081
9p3wy0w89x0d1.webp,9,6,0,0,0.7719,adaptive,0.0748,1,0.0684
9p3wy0w89x0d1.webp,9,7,0,5,0.5117,adaptive,0.0983,2,0.0569
9p3wy0w89x0d1.webp,9,8,1,0,0.7453,adaptive,0.1478,2,0.0808
9p3wy0w89x0d1.webp,9,9,0,0,0.5525,adaptive,0.0856,1,0.0801
uf3lgp4i6wdc1.webp,1,2,4,4,1.0,adaptive,0.1738,3,0.0923
uf3lgp4i6wdc1.webp,1,3,3,3,1.0,adaptive,0.194,3,0.0944
uf3lgp4i6wdc1.webp,1,9,5,5,1.0,adaptive,0.1915,2,0.104
uf3lgp4i6wdc1.webp,2,2,5,5,1.0,adaptive,0.1915,2,0.104
uf3lgp4i6wdc1.webp,2,5,6,6,1.0,adaptive,0.1988,2,0.1116
uf3lgp4i6wdc1.webp,2,6,3,3,0.9999,adaptive,0.1944,2,0.0941
uf3lgp4i6wdc1.webp,3,4,2,2,1.0,adaptive,0.2103,2,0.0964
uf3lgp4i6wdc1.webp,3,5,4,4,1.0,adaptive,0.1919,2,0.0914
uf3lgp4i6wdc1.webp,3,6,5,5,1.0,adaptive,0.216,2,0.1042
uf3lgp4i6wdc1.webp,4,1,1,1,0.9994,adaptive,0.1467,2,0.0581
uf3lgp4i6wdc1.webp,4,2,8,8,1.0,adaptive,0.214,2,0.1127
uf3lgp4i6wdc1.webp,4,4,5,5,0.9999,adaptive,0.2188,2,0.1038
uf3lgp4i6wdc1.webp,4,6,4,4,1.0,adaptive,0.2057,2,0.0914
uf3lgp4i6wdc1.webp,4,8,9,9,1.0,adaptive,0.2128,2,0.1113
uf3lgp4i6wdc1.webp,4,9,6,6,1.0,adaptive,0.2117,2,0.1102
uf3lgp4i6wdc1.webp,5,1,5,5,1.0,adaptive,0.177,2,0.104
uf3lgp4i6wdc1.webp,5,2,6,6,1.0,adaptive,0.2,2,0.1127
uf3lgp4i6wdc1.webp,5,3,4,4,1.0,adaptive,0.1928,2,0.0921
uf3lgp4i6wdc1.webp,5,8,8,8,1.0,adaptive,0.2,2,0.1127
uf3lgp4i6wdc1.webp,5,9,2,2,1.0,adaptive,0.1839,2,0.0966
uf3lgp4i6wdc1.webp,6,4,6,6,1.0,adaptive,0.2158,2,0.1125
uf3lgp4i6wdc1.webp,6,7,5,5,0.9999,adaptive,0.2068,2,0.1024
uf3lgp4i6wdc1.webp,7,1,4,4,1.0,adaptive,0.1798,2,0.0914
uf3lgp4i6wdc1.webp,7,4,3,3,0.9999,adaptive,0.2098,2,0.0946
uf3lgp4i6wdc1.webp,7,7,9,9,1.0,adaptive,0.2259,2,0.1109
uf3lgp4i6wdc1.webp,7,8,5,5,0.9999,adaptive,0.2045,2,0.1028
uf3lgp4i6wdc1.webp,8,1,2,2,0.9999,adaptive,0.1699,2,0.0969
uf3lgp4i6wdc1.webp,8,4,4,4,1.0,adaptive,0.1949,2,0.093
uf3lgp4i6wdc1.webp,8,5,5,5,1.0,adaptive,0.1915,2,0.1035
uf3lgp4i6wdc1.webp,8,7,1,0,0.489,adaptive,0.1593,2,0.0691
uf3lgp4i6wdc1.webp,9,3,5,5,1.0,adaptive,0.2043,2,0.1028
uf3lgp4i6wdc1.webp,9,4,8,8,1.0,adaptive,0.2149,2,0.1134
uf3lgp4i6wdc1.webp,9,5,7,7,0.9997,adaptive,0.1609,2,0.0728
